Date,Close price,Revenue,Net income,D/E Ratio,ROIC
8/7/2020,95.345619,9201.00 ,1050,1.47,0.06
8/10/2020,97.710999,9201.00 ,1050,1.47,0.06
8/11/2020,99.287918,9201.00 ,1050,1.47,0.06
8/12/2020,97.768692,9201.00 ,1050,1.47,0.06
8/13/2020,96.557144,9201.00 ,1050,1.47,0.06
8/14/2020,96.547539,9201.00 ,1050,1.47,0.06
8/17/2020,93.797554,9201.00 ,1050,1.47,0.06
8/18/2020,92.951401,9201.00 ,1050,1.47,0.06
8/19/2020,93.162941,9201.00 ,1050,1.47,0.06
8/20/2020,92.999489,9201.00 ,1050,1.47,0.06
8/21/2020,92.451416,9201.00 ,1050,1.47,0.06
8/24/2020,95.509087,9201.00 ,1050,1.47,0.06
8/25/2020,95.239861,9201.00 ,1050,1.47,0.06
8/26/2020,94.614861,9201.00 ,1050,1.47,0.06
8/27/2020,97.624466,9201.00 ,1050,1.47,0.06
8/28/2020,98.595619,9201.00 ,1050,1.47,0.06
8/31/2020,97.682137,9201.00 ,1050,1.47,0.06
9/1/2020,98.528313,9201.00 ,1050,1.47,0.06
9/2/2020,100.384048,9201.00 ,1050,1.47,0.06
9/3/2020,100.441757,9201.00 ,1050,1.47,0.06
9/4/2020,101.605202,9201.00 ,1050,1.47,0.06
9/8/2020,99.682129,9201.00 ,1050,1.47,0.06
9/9/2020,99.787903,9201.00 ,1050,1.47,0.06
9/10/2020,98.816765,9201.00 ,1050,1.47,0.06
9/11/2020,99.384071,9201.00 ,1050,1.47,0.06
9/14/2020,103.143654,9201.00 ,1050,1.47,0.06
9/15/2020,102.576347,9201.00 ,1050,1.47,0.06
9/16/2020,101.90329,9201.00 ,1050,1.47,0.06
9/17/2020,100.634056,9201.00 ,1050,1.47,0.06
9/18/2020,99.460983,9201.00 ,1050,1.47,0.06
9/21/2020,94.393707,9201.00 ,1050,1.47,0.06
9/22/2020,94.691788,9201.00 ,1050,1.47,0.06
9/23/2020,91.884102,9201.00 ,1050,1.47,0.06
9/24/2020,91.77832,9201.00 ,1050,1.47,0.06
9/25/2020,92.557182,9201.00 ,1050,1.47,0.06
9/28/2020,95.018692,9201.00 ,1050,1.47,0.06
9/29/2020,93.989861,9201.00 ,1050,1.47,0.06
9/30/2020,96.393684,9201.00 ,1050,1.47,0.06
10/1/2020,97.432144,9741.00 ,1415,1.5,0.06
10/2/2020,97.701378,9741.00 ,1415,1.5,0.06
10/5/2020,99.893677,9741.00 ,1415,1.5,0.06
10/6/2020,97.845619,9741.00 ,1415,1.5,0.06
10/7/2020,99.40329,9741.00 ,1415,1.5,0.06
10/8/2020,102.406151,9741.00 ,1415,1.5,0.06
10/9/2020,102.676498,9741.00 ,1415,1.5,0.06
10/12/2020,102.937202,9741.00 ,1415,1.5,0.06
